track_name,artist,genre,track_uri,track_link,track_preview,album
Supermassive Black Hole,Muse,Rock,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://open.spotify.com/track/3lPr8ghNDBLc2uZovNyLs9,https://p.scdn.co/mp3-preview/f4fe399267e6093182d576a6c84c0e081c81ff90?cid=334acd00a2d445cb9077c0c4cf57f5a9,Black Holes and Revelations
Numb,Linkin Park,Rock,spotify:track:0TTN18FVx6Ibfqzotyneok,https://open.spotify.com/track/0TTN18FVx6Ibfqzotyneok,https://p.scdn.co/mp3-preview/886645b5e1fb3ae5c8ca753f584a5b42b7970cc7?cid=334acd00a2d445cb9077c0c4cf57f5a9,Meteora 20th Anniversary Edition
Like a Stone,Audioslave,Rock,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://open.spotify.com/track/3YuaBvuZqcwN3CEAyyoaei,https://p.scdn.co/mp3-preview/46d898c23fb28b9f52abf78b794aa500988d2132?cid=334acd00a2d445cb9077c0c4cf57f5a9,Audioslave
Can't Stop,Red Hot Chili Peppers,Rock,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx,https://p.scdn.co/mp3-preview/1b3bc0aca1746a99cbb8dd07b2325f6499b58a2e?cid=334acd00a2d445cb9077c0c4cf57f5a9,By the Way (Deluxe Edition)
When I Come Around,Green Day,Rock,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz,https://p.scdn.co/mp3-preview/ce95ec4b7666e7efe290782e449bd96ba8f7a4e5?cid=334acd00a2d445cb9077c0c4cf57f5a9,Dookie
Just A Girl,No Doubt,Rock,spotify:track:5lWRaa0fBxDE5yU91npPq7,https://open.spotify.com/track/5lWRaa0fBxDE5yU91npPq7,,Tragic Kingdom
Dark Matter,Pearl Jam,Rock,spotify:track:0HLRccMV34ON7T0hH1qEVn,https://open.spotify.com/track/0HLRccMV34ON7T0hH1qEVn,,Dark Matter
Song 2,Blur,Rock,spotify:track:3GfOAdcoc3X5GPiiXmpBjK,https://open.spotify.com/track/3GfOAdcoc3X5GPiiXmpBjK,https://p.scdn.co/mp3-preview/292139885ad767b4b8f01d18a4bb437d0075cdf9?cid=334acd00a2d445cb9077c0c4cf57f5a9,Blur: The Best Of
The Kids Aren't Alright,The Offspring,Rock,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://open.spotify.com/track/4EchqUKQ3qAQuRNKmeIpnf,,Americana
Through Glass,Stone Sour,Rock,spotify:track:76aadnUFFANRNDs6L3aqxw,https://open.spotify.com/track/76aadnUFFANRNDs6L3aqxw,https://p.scdn.co/mp3-preview/4c5bb5bb898c30d9d69c92558cf4b2f612c30034?cid=334acd00a2d445cb9077c0c4cf57f5a9,Come What(ever) May [Special Edition]
Stressed Out,Twenty One Pilots,Rock,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,https://p.scdn.co/mp3-preview/d01bb6b4b9952d95d2609632474cda8e632e044d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Blurryface
Heads Will Roll,Yeah Yeah Yeahs,Rock,spotify:track:4WiIscpBgQFm5qIyjoH7M4,https://open.spotify.com/track/4WiIscpBgQFm5qIyjoH7M4,,It's Blitz!
Do I Wanna Know?,Arctic Monkeys,Rock,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,https://p.scdn.co/mp3-preview/006bc465fe3d1c04dae93a050eca9d402a7322b8?cid=334acd00a2d445cb9077c0c4cf57f5a9,AM
Drive,Incubus,Rock,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://open.spotify.com/track/7nnWIPM5hwE3DaUBkvOIpy,https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=334acd00a2d445cb9077c0c4cf57f5a9,Make Yourself
The Sound of Silence,Disturbed,Rock,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://open.spotify.com/track/1Cj2vqUwlJVG27gJrun92y,https://p.scdn.co/mp3-preview/c7b31e975ada3394607f622548c08a348297981f?cid=334acd00a2d445cb9077c0c4cf57f5a9,Immortalized
Personal Jesus - Original Single Version,Depeche Mode,Rock,spotify:track:1xShPgQbOUa98avWJQFDBY,https://open.spotify.com/track/1xShPgQbOUa98avWJQFDBY,https://p.scdn.co/mp3-preview/0fd951ef2175f2a912d650d0c76b3af03bff3c7d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Personal Jesus
Sober,TOOL,Rock,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,https://open.spotify.com/track/6DyywdbmTzlmXBzG9ym7Rt,https://p.scdn.co/mp3-preview/968541981f06e2169e8a7623ccfbc441949885df?cid=334acd00a2d445cb9077c0c4cf57f5a9,Undertow
ONE MORE TIME,blink-182,Rock,spotify:track:6XgEQdeSkbZE5Wz6dzXxPd,https://open.spotify.com/track/6XgEQdeSkbZE5Wz6dzXxPd,https://p.scdn.co/mp3-preview/85c48603533e86b245146184e680e54906d88f5d?cid=334acd00a2d445cb9077c0c4cf57f5a9,ONE MORE TIME...
Brass Monkey,Beastie Boys,Rock,spotify:track:2tY1gxCKslfXLFpFofYmJQ,https://open.spotify.com/track/2tY1gxCKslfXLFpFofYmJQ,,Licensed To Ill
Still into You,Paramore,Rock,spotify:track:1yjY7rpaAQvKwpdUliHx0d,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=334acd00a2d445cb9077c0c4cf57f5a9,Paramore
Seven Nation Army,The White Stripes,Rock,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,https://open.spotify.com/track/3m6KkYKdnbffMpGd9Pm9FP,https://p.scdn.co/mp3-preview/eca519f0a85862d9510d57d59df557081d375e3a?cid=334acd00a2d445cb9077c0c4cf57f5a9,Elephant
I WANNA BE YOUR SLAVE,Måneskin,Rock,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,https://p.scdn.co/mp3-preview/485950694eaee2c2887f897603a9bc4acc05c0bf?cid=334acd00a2d445cb9077c0c4cf57f5a9,Teatro d'ira - Vol. I
It's My Life,Bon Jovi,Rock,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,,Crush
Linger,The Cranberries,Rock,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK,,"Everybody Else Is Doing It, So Why Can't We?"
Wrong Way,Sublime,Rock,spotify:track:2PdIo7ewQPuAsP99LVg9uy,https://open.spotify.com/track/2PdIo7ewQPuAsP99LVg9uy,,Sublime
Free Fallin',Tom Petty,Rock,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv,,Full Moon Fever
Atomic City,U2,Rock,spotify:track:0Zp4PR3jLHfxcXdBdRLh7M,https://open.spotify.com/track/0Zp4PR3jLHfxcXdBdRLh7M,,Atomic City
Landmines,Sum 41,Rock,spotify:track:1O7hVfI7ETQvQmPC0EqfY7,https://open.spotify.com/track/1O7hVfI7ETQvQmPC0EqfY7,https://p.scdn.co/mp3-preview/a5dacec560ae7e3fed39fd9f54fe3c07cc36a819?cid=334acd00a2d445cb9077c0c4cf57f5a9,Landmines
Say It Ain't So,Weezer,Rock,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,https://open.spotify.com/track/6VoIBz0VhCyz7OdEoRYDiA,,Weezer
Last Resort,Papa Roach,Rock,spotify:track:4V05j7HDUU2bZQwDOeIySh,https://open.spotify.com/track/4V05j7HDUU2bZQwDOeIySh,,To Be Loved: The Best Of Papa Roach (Explicit Version)
Break Stuff,Limp Bizkit,Rock,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://open.spotify.com/track/5cZqsjVs6MevCnAkasbEOX,,Significant Other
It's Been Awhile,Staind,Rock,spotify:track:0d2YnyIPgmPQqNSzDg8s8Q,https://open.spotify.com/track/0d2YnyIPgmPQqNSzDg8s8Q,https://p.scdn.co/mp3-preview/556736a51750be67c6a0f53211efadc248fd9938?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Singles
Don't Tell Me (feat. Ann Wilson),Disturbed,Rock,spotify:track:54gHtLZx6LzToQBuHmIQHc,https://open.spotify.com/track/54gHtLZx6LzToQBuHmIQHc,https://p.scdn.co/mp3-preview/d755189c3111d5d7b6e5980c05f34cb61eeef7ec?cid=334acd00a2d445cb9077c0c4cf57f5a9,Divisive
Hail to the King,Avenged Sevenfold,Rock,spotify:track:5anCkDvJ17aznvK5TED5uo,https://open.spotify.com/track/5anCkDvJ17aznvK5TED5uo,https://p.scdn.co/mp3-preview/658f53ebe57308e7fdfb755ff9ad30c99696eb6f?cid=334acd00a2d445cb9077c0c4cf57f5a9,Hail to the King
Just Pretend,Bad Omens,Rock,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://open.spotify.com/track/1H4Y9uW4N0LsxJUz0VnaPJ,,THE DEATH OF PEACE OF MIND
Glycerine,Bush,Rock,spotify:track:0l9l90a1zB3wUObtwWbqHy,https://open.spotify.com/track/0l9l90a1zB3wUObtwWbqHy,,Sixteen Stone (Remastered)
Cigarette Daydreams,Cage The Elephant,Rock,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://open.spotify.com/track/2tznHmp70DxMyr2XhWLOW0,https://p.scdn.co/mp3-preview/a7a72315d777f4ed078d955238f9db158c915fc1?cid=334acd00a2d445cb9077c0c4cf57f5a9,Melophobia
I Write Sins Not Tragedies,Panic! At The Disco,Rock,spotify:track:4bPQs0PHn4xbipzdPfn6du,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du,https://p.scdn.co/mp3-preview/6c56a9bd72eeab840a88d78edc78a56de6320fe8?cid=334acd00a2d445cb9077c0c4cf57f5a9,A Fever You Can't Sweat Out
All The Small Things,blink-182,Rock,spotify:track:12qZHAeOyTf93YAWvGDTat,https://open.spotify.com/track/12qZHAeOyTf93YAWvGDTat,,Enema Of The State
The Diary of Jane - Single Version,Breaking Benjamin,Rock,spotify:track:0faXHILILebCGnJBPU6KJJ,https://open.spotify.com/track/0faXHILILebCGnJBPU6KJJ,,Phobia (Clean Version)
Teenage Dirtbag,Wheatus,Rock,spotify:track:25FTMokYEbEWHEdss5JLZS,https://open.spotify.com/track/25FTMokYEbEWHEdss5JLZS,https://p.scdn.co/mp3-preview/c5fcaf1d5684a65cbb2ba343f19ccdc328721d54?cid=334acd00a2d445cb9077c0c4cf57f5a9,Wheatus
Angry,The Rolling Stones,Rock,spotify:track:5H7QPBwR6xknDMV21vlwCu,https://open.spotify.com/track/5H7QPBwR6xknDMV21vlwCu,,Hackney Diamonds (Live Edition)
Way down We Go,KALEO,Rock,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,https://p.scdn.co/mp3-preview/02fd29df3617481c4f974279aea5ffea9c9ba0fd?cid=334acd00a2d445cb9077c0c4cf57f5a9,A/B
Be Quiet and Drive (Far Away),Deftones,Rock,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,https://open.spotify.com/track/4Uiw0Sl9yskBaC6P4DcdVD,https://p.scdn.co/mp3-preview/6f38e4008337f1daec8f1fd97b302be79b3d2951?cid=334acd00a2d445cb9077c0c4cf57f5a9,Around the Fur
Black Hole Sun,Soundgarden,Rock,spotify:track:1sBfyE1iF7RP3LTc0zUTdp,https://open.spotify.com/track/1sBfyE1iF7RP3LTc0zUTdp,,Telephantasm
Highway to Hell,AC/DC,Rock,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=334acd00a2d445cb9077c0c4cf57f5a9,Highway to Hell
Second Chance,Shinedown,Rock,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://open.spotify.com/track/0CwYG1UnRmOx8Q1EzElCIL,https://p.scdn.co/mp3-preview/6ff0345f3f2809bddbceae315e2260fc2d778a26?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Sound of Madness
Sex on Fire,Kings of Leon,Rock,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,https://p.scdn.co/mp3-preview/6806855988e246016413cc8a34a2afe862f3988d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Only By The Night
Chop Suey!,System Of A Down,Rock,spotify:track:5V3mdRI2yQxbSsJGDPc5lD,https://open.spotify.com/track/5V3mdRI2yQxbSsJGDPc5lD,https://p.scdn.co/mp3-preview/d536012652d7c99c472fe3811312ce3026f2196b?cid=334acd00a2d445cb9077c0c4cf57f5a9,Toxicity
Youth of the Nation,P.O.D.,Rock,spotify:track:0UrWr7Jnu1heq1o99ZwUd0,https://open.spotify.com/track/0UrWr7Jnu1heq1o99ZwUd0,https://p.scdn.co/mp3-preview/331b9742195b19e95a73e06a8938d8647e254195?cid=334acd00a2d445cb9077c0c4cf57f5a9,Satellite (U.S. Version)
Wish You Were Here,Incubus,Rock,spotify:track:6KtLECDztnah63TNmV4Plw,https://open.spotify.com/track/6KtLECDztnah63TNmV4Plw,https://p.scdn.co/mp3-preview/3c423190127a2748aad13610df1d44a36f45c956?cid=334acd00a2d445cb9077c0c4cf57f5a9,Morning View
Move Along,The All-American Rejects,Rock,spotify:track:2l57cfmCnOkwNX1tky02n1,https://open.spotify.com/track/2l57cfmCnOkwNX1tky02n1,,Move Along
Are You Gonna Be My Girl,Jet,Rock,spotify:track:305WCRhhS10XUcH6AEwZk6,https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6,https://p.scdn.co/mp3-preview/cd8bc93c853849caa21fe05bc4b6f1b097e8aabc?cid=334acd00a2d445cb9077c0c4cf57f5a9,Get Born
Send the Pain Below,Chevelle,Rock,spotify:track:6dRAAG4sB71NAtVCHJep7s,https://open.spotify.com/track/6dRAAG4sB71NAtVCHJep7s,https://p.scdn.co/mp3-preview/8b4cead711d115f4a64019fef77cd34dfeae7ee0?cid=334acd00a2d445cb9077c0c4cf57f5a9,Wonder What's Next (Expanded Edition)
Smooth Criminal,Alien Ant Farm,Rock,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,,Anthology
Black Summer,Red Hot Chili Peppers,Rock,spotify:track:3a94TbZOxhkI9xuNwYL53b,https://open.spotify.com/track/3a94TbZOxhkI9xuNwYL53b,https://p.scdn.co/mp3-preview/3b740cdd98d33dc6eaea9f4d7589f558abe19302?cid=334acd00a2d445cb9077c0c4cf57f5a9,Black Summer
Freak On a Leash,Korn,Rock,spotify:track:7B9S4RiRczdw1B9ddjpFe8,https://open.spotify.com/track/7B9S4RiRczdw1B9ddjpFe8,https://p.scdn.co/mp3-preview/1748e7fff0689e02eed3deebaf7837afabbe8657?cid=334acd00a2d445cb9077c0c4cf57f5a9,Follow The Leader
The Kill,Thirty Seconds To Mars,Rock,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,https://open.spotify.com/track/0lP4HYLmvowOKdsQ7CVkuq,,A Beautiful Lie
Sex & Candy,Marcy Playground,Rock,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://open.spotify.com/track/5mkGfmJGFZpwK9nA5amOhv,,Marcy Playground
Rescued,Foo Fighters,Rock,spotify:track:3nDstVXtr6xbCZKs5Ka2rZ,https://open.spotify.com/track/3nDstVXtr6xbCZKs5Ka2rZ,https://p.scdn.co/mp3-preview/93684d00336410add38f57e71816d66949bfa9be?cid=334acd00a2d445cb9077c0c4cf57f5a9,But Here We Are
In Too Deep,Sum 41,Rock,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://open.spotify.com/track/1HNE2PX70ztbEl6MLxrpNL,,"All Killer, No Filler"
Feel Good Inc.,Gorillaz,Rock,spotify:track:0d28khcov6AiegSCpG5TuT,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,https://p.scdn.co/mp3-preview/b13a1bb2d8a04132982a49b6efee933cc9d67c7e?cid=334acd00a2d445cb9077c0c4cf57f5a9,Demon Days
Man in the Box,Alice In Chains,Rock,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://open.spotify.com/track/6gZVQvQZOFpzIy3HblJ20F,https://p.scdn.co/mp3-preview/68dbc11f83265b4edfe18c5d968a6de048a388dd?cid=334acd00a2d445cb9077c0c4cf57f5a9,Facelift
1901,Phoenix,Rock,spotify:track:1Ug5wxoHthwxctyWTUMGta,https://open.spotify.com/track/1Ug5wxoHthwxctyWTUMGta,https://p.scdn.co/mp3-preview/51f9b6a2218009fa259e44b6ba944744f44c0f37?cid=334acd00a2d445cb9077c0c4cf57f5a9,Wolfgang Amadeus Phoenix
The American Dream Is Killing Me,Green Day,Rock,spotify:track:0yq78eXBvWVgkqojBe46SX,https://open.spotify.com/track/0yq78eXBvWVgkqojBe46SX,https://p.scdn.co/mp3-preview/9494ab89f8e489e87a5276cd3b27c1353af66a18?cid=334acd00a2d445cb9077c0c4cf57f5a9,Saviors
Welcome to the Black Parade,My Chemical Romance,Rock,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW,https://p.scdn.co/mp3-preview/1434f7350357c1d6a7eb7f5a84dd6d198a252ed1?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Black Parade
Even Flow,Pearl Jam,Rock,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://open.spotify.com/track/6QewNVIDKdSl8Y3ycuHIei,https://p.scdn.co/mp3-preview/140dbc5942f12eeec92a28648e5b325ea71fb6ae?cid=334acd00a2d445cb9077c0c4cf57f5a9,Ten
Patience,Chris Cornell,Rock,spotify:track:0cMyMeOTBeweBZRfP6MJ6e,https://open.spotify.com/track/0cMyMeOTBeweBZRfP6MJ6e,,No One Sings Like You Anymore
Sabotage,Beastie Boys,Rock,spotify:track:0Puj4YlTm6xNzDDADXHMI9,https://open.spotify.com/track/0Puj4YlTm6xNzDDADXHMI9,,Ill Communication
Take Me Out,Franz Ferdinand,Rock,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://open.spotify.com/track/6ooluO7DiEhI1zmK94nRCM,https://p.scdn.co/mp3-preview/f91cfdf3dd5f7114cf47f8c8b2567b7a8a76d9ed?cid=334acd00a2d445cb9077c0c4cf57f5a9,Franz Ferdinand
"Steady, As She Goes",The Raconteurs,Rock,spotify:track:19iqWNzp5LwEdvntpEK8MP,https://open.spotify.com/track/19iqWNzp5LwEdvntpEK8MP,https://p.scdn.co/mp3-preview/cc73c19243cd3f3a33b726d2bceec7d49429abc7?cid=334acd00a2d445cb9077c0c4cf57f5a9,Broken Boy Soldiers
One Step Closer,Linkin Park,Rock,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,https://p.scdn.co/mp3-preview/93915a6ffff1e702717623fe052e781e68bde91b?cid=334acd00a2d445cb9077c0c4cf57f5a9,Hybrid Theory (Bonus Edition)
Savior,Rise Against,Rock,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://open.spotify.com/track/1vcxF91pWs9uNwDROuiCPB,,Appeal To Reason
The Middle,Jimmy Eat World,Rock,spotify:track:3mcG2NI5G5vhrQtRda1YnA,https://open.spotify.com/track/3mcG2NI5G5vhrQtRda1YnA,,Bleed American (Deluxe Edition)
Lightning Crashes,Live,Rock,spotify:track:48iWbsOaBUAGzMdoSmqyg1,https://open.spotify.com/track/48iWbsOaBUAGzMdoSmqyg1,,Throwing Copper
Cannonball,The Breeders,Rock,spotify:track:2hjGuRIEfEGzQ5MEWLowiU,https://open.spotify.com/track/2hjGuRIEfEGzQ5MEWLowiU,https://p.scdn.co/mp3-preview/eca7033266b0585faf8ced3f7ad1c9cd34f637b4?cid=334acd00a2d445cb9077c0c4cf57f5a9,Last Splash
Lonely Boy,The Black Keys,Rock,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI,https://p.scdn.co/mp3-preview/cb384c17027f77dd419356db04186415edea2b90?cid=334acd00a2d445cb9077c0c4cf57f5a9,El Camino
Float On,Modest Mouse,Rock,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R,https://p.scdn.co/mp3-preview/9241188a00b7ae5feb607bf10c21a067c83ed487?cid=334acd00a2d445cb9077c0c4cf57f5a9,Good News For People Who Love Bad News
Sweet Disposition,The Temper Trap,Rock,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://open.spotify.com/track/5RoIXwyTCdyUjpMMkk4uPd,https://p.scdn.co/mp3-preview/d4c29c0cf0a975a13488fb8ae95dfb6fff02499c?cid=334acd00a2d445cb9077c0c4cf57f5a9,Conditions
Hate To Say I Told You So,The Hives,Rock,spotify:track:20j7B6mL9gnNvG3ic6Vwh5,https://open.spotify.com/track/20j7B6mL9gnNvG3ic6Vwh5,https://p.scdn.co/mp3-preview/355df725e7fa05b4f9f185c5f6886e2c62d59c02?cid=334acd00a2d445cb9077c0c4cf57f5a9,Veni Vidi Vicious
Highway Tune,Greta Van Fleet,Rock,spotify:track:7aOor99o8NNLZYElOXlBG1,https://open.spotify.com/track/7aOor99o8NNLZYElOXlBG1,,From The Fires
Semi-Charmed Life,Third Eye Blind,Rock,spotify:track:42et6fnHCw1HIPSrdPprMl,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl,https://p.scdn.co/mp3-preview/3c46a9f2954735cab673dd930ddc7d5e1a2fd1f5?cid=334acd00a2d445cb9077c0c4cf57f5a9,Third Eye Blind
Doll Parts,Hole,Rock,spotify:track:49t1GWE6ZiEoBgN92oMDdM,https://open.spotify.com/track/49t1GWE6ZiEoBgN92oMDdM,,Live Through This
"Sugar, We're Goin Down",Fall Out Boy,Rock,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://open.spotify.com/track/2TfSHkHiFO4gRztVIkggkE,,From Under The Cork Tree
How You Remind Me,Nickelback,Rock,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf,https://p.scdn.co/mp3-preview/94fd201045f5b682935957a8206075638dc4622d?cid=334acd00a2d445cb9077c0c4cf57f5a9,Silver Side Up
Please Please Please Let Me Get What I Want - 2005 Remaster,Deftones,Rock,spotify:track:42gzADgUU7e2yu5Qn8WfeC,https://open.spotify.com/track/42gzADgUU7e2yu5Qn8WfeC,https://p.scdn.co/mp3-preview/a6a279b6bca6af5b0017901be6ea54cabf406079?cid=334acd00a2d445cb9077c0c4cf57f5a9,B-Sides & Rarities
In the End,Linkin Park,Rock,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,https://p.scdn.co/mp3-preview/b5ee275ca337899f762b1c1883c11e24a04075b0?cid=334acd00a2d445cb9077c0c4cf57f5a9,Hybrid Theory (Bonus Edition)
Pumped Up Kicks,Foster The People,Rock,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,https://p.scdn.co/mp3-preview/2213bf4173a9b50a807a30121ed6b559a7778209?cid=334acd00a2d445cb9077c0c4cf57f5a9,Torches
Chop Suey!,System Of A Down,Rock,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,https://p.scdn.co/mp3-preview/d536012652d7c99c472fe3811312ce3026f2196b?cid=334acd00a2d445cb9077c0c4cf57f5a9,Toxicity
All The Small Things,blink-182,Rock,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://open.spotify.com/track/2m1hi0nfMR9vdGC8UcrnwU,,Enema Of The State
Summer Of '69,Bryan Adams,Rock,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,,Reckless (30th Anniversary / Deluxe Edition)
Crazy Little Thing Called Love - Remastered 2011,Queen,Rock,spotify:track:6xdLJrVj4vIXwhuG8TMopk,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,,The Game (2011 Remaster)
R U Mine?,Arctic Monkeys,Rock,spotify:track:2AT8iROs4FQueDv2c8q2KE,https://open.spotify.com/track/2AT8iROs4FQueDv2c8q2KE,https://p.scdn.co/mp3-preview/d41c9b18f0787cc9b2ccea10740d92dd7e7f639a?cid=334acd00a2d445cb9077c0c4cf57f5a9,AM
Sweet Home Alabama,Lynyrd Skynyrd,Rock,spotify:track:7e89621JPkKaeDSTQ3avtg,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,,Second Helping (Expanded Edition)
Teenagers,My Chemical Romance,Rock,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,https://p.scdn.co/mp3-preview/e6d0c0da5d86b2d19ee4456344ac9527a72b2a7d?cid=334acd00a2d445cb9077c0c4cf57f5a9,The Black Parade
Faint,Linkin Park,Rock,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://open.spotify.com/track/4Yf5bqU3NK4kNOypcrLYwU,https://p.scdn.co/mp3-preview/93e66af3a92081740710b18e45dcc9eeff08edbf?cid=334acd00a2d445cb9077c0c4cf57f5a9,Meteora
American Idiot,Green Day,Rock,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj,https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=334acd00a2d445cb9077c0c4cf57f5a9,American Idiot
Start Me Up - Remastered 2009,The Rolling Stones,Rock,spotify:track:7HKez549fwJQDzx3zLjHKC,https://open.spotify.com/track/7HKez549fwJQDzx3zLjHKC,,Tattoo You (2009 Re-Mastered)
Reptilia,The Strokes,Rock,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,https://p.scdn.co/mp3-preview/35521d82091e8c9a6a1cee80fb59dc2f6b5cb776?cid=334acd00a2d445cb9077c0c4cf57f5a9,Room On Fire
Rollin' (Air Raid Vehicle),Limp Bizkit,Rock,spotify:track:3IV4swNduIRunHREK80owz,https://open.spotify.com/track/3IV4swNduIRunHREK80owz,,Chocolate Starfish And The Hot Dog Flavored Water
"Dance, Dance",Fall Out Boy,Rock,spotify:track:0a7BloCiNzLDD9qSQHh5m7,https://open.spotify.com/track/0a7BloCiNzLDD9qSQHh5m7,,From Under The Cork Tree
Mr. Jones,Counting Crows,Rock,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://open.spotify.com/track/5DiXcVovI0FcY2s0icWWUu,,August And Everything After
Jump - 2015 Remaster,Van Halen,Rock,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j,https://p.scdn.co/mp3-preview/86b253d59e8485604c5cdcba34b67caa9307c17f?cid=334acd00a2d445cb9077c0c4cf57f5a9,1984 (Remastered)
